"MES_REFERENCIA,""NUM_CNPJ"",""QTD_CONSUMO"""
31/10/2021 00:00:00,9173660000149,3173
30/11/2021 00:00:00,9173660000149,1006
31/12/2021 00:00:00,9173660000149,1022
31/01/2022 00:00:00,9173660000149,1081
28/02/2022 00:00:00,9173660000149,901
30/09/2021 00:00:00,9178472000103,919
31/10/2021 00:00:00,9178472000103,1242
30/11/2021 00:00:00,9178472000103,1970
31/12/2021 00:00:00,9178472000103,2182
31/01/2022 00:00:00,9178472000103,3207
28/02/2022 00:00:00,9178472000103,2012
30/09/2021 00:00:00,9209385000176,1753
31/10/2021 00:00:00,9209385000176,2703
30/11/2021 00:00:00,9209385000176,1717
31/12/2021 00:00:00,9209385000176,1848
31/01/2022 00:00:00,9209385000176,2772
28/02/2022 00:00:00,9209385000176,1954
30/09/2021 00:00:00,9220610000175,952
31/10/2021 00:00:00,9220610000175,3329
30/11/2021 00:00:00,9220610000175,2091
31/12/2021 00:00:00,9220610000175,1272
31/01/2022 00:00:00,9220610000175,893
28/02/2022 00:00:00,9220610000175,559
30/09/2021 00:00:00,9229806000120,718
31/10/2021 00:00:00,9229806000120,1930
30/11/2021 00:00:00,9229806000120,1586
31/12/2021 00:00:00,9229806000120,1682
31/01/2022 00:00:00,9229806000120,393
28/02/2022 00:00:00,9229806000120,263
30/09/2021 00:00:00,9233238000131,2706
31/10/2021 00:00:00,9233238000131,3188
30/11/2021 00:00:00,9233238000131,2327
31/12/2021 00:00:00,9233238000131,3456
31/01/2022 00:00:00,9233238000131,1958
28/02/2022 00:00:00,9233238000131,2170
30/09/2021 00:00:00,9233884000107,2352
31/10/2021 00:00:00,9233884000107,1658
30/11/2021 00:00:00,9233884000107,815
31/12/2021 00:00:00,9233884000107,2993
31/01/2022 00:00:00,9233884000107,616
28/02/2022 00:00:00,9233884000107,2951
30/09/2021 00:00:00,9241429000145,746
31/10/2021 00:00:00,9241429000145,1649
30/11/2021 00:00:00,9241429000145,1048
31/12/2021 00:00:00,9241429000145,598
31/01/2022 00:00:00,9241429000145,1184
28/02/2022 00:00:00,9241429000145,2267
30/09/2021 00:00:00,9244496000113,2432
31/10/2021 00:00:00,9244496000113,1477
30/11/2021 00:00:00,9244496000113,2873
31/12/2021 00:00:00,9244496000113,2354
31/01/2022 00:00:00,9244496000113,2035
28/02/2022 00:00:00,9244496000113,585
30/09/2021 00:00:00,9250034000290,2256
31/10/2021 00:00:00,9250034000290,1504
30/11/2021 00:00:00,9250034000290,3111
31/12/2021 00:00:00,9250034000290,484
31/01/2022 00:00:00,9250034000290,2769
28/02/2022 00:00:00,9250034000290,376
30/09/2021 00:00:00,9256137000186,1491
31/10/2021 00:00:00,9256137000186,3296
30/11/2021 00:00:00,9256137000186,3308
31/12/2021 00:00:00,9256137000186,1781
31/01/2022 00:00:00,9256137000186,2055
28/02/2022 00:00:00,9256137000186,3203
30/09/2021 00:00:00,9269005000199,1588
31/10/2021 00:00:00,9269005000199,1872
30/11/2021 00:00:00,9269005000199,864
31/12/2021 00:00:00,9269005000199,591
31/01/2022 00:00:00,9269005000199,2861
28/02/2022 00:00:00,9269005000199,1093
30/09/2021 00:00:00,9271019000147,73
31/10/2021 00:00:00,9271019000147,2749
30/11/2021 00:00:00,9271019000147,2883
31/12/2021 00:00:00,9271019000147,542
31/01/2022 00:00:00,9271019000147,1956
28/02/2022 00:00:00,9271019000147,814
30/09/2021 00:00:00,9286065000110,566
31/10/2021 00:00:00,9286065000110,2747
30/11/2021 00:00:00,9286065000110,163
31/12/2021 00:00:00,9286065000110,104
31/01/2022 00:00:00,9286065000110,2423
28/02/2022 00:00:00,9286065000110,2583
30/09/2021 00:00:00,9287796000180,1246
31/10/2021 00:00:00,9287796000180,2333
30/11/2021 00:00:00,9287796000180,2168
31/12/2021 00:00:00,9287796000180,2459
31/01/2022 00:00:00,9287796000180,1337
28/02/2022 00:00:00,9287796000180,2162
30/09/2021 00:00:00,9288405000141,2585
31/10/2021 00:00:00,9288405000141,3137
30/11/2021 00:00:00,9288405000141,1802
31/12/2021 00:00:00,9288405000141,3060
31/01/2022 00:00:00,9288405000141,983
28/02/2022 00:00:00,9288405000141,260
30/09/2021 00:00:00,9291141000185,1969
31/10/2021 00:00:00,9291141000185,2025
30/11/2021 00:00:00,9291141000185,742
31/12/2021 00:00:00,9291141000185,3157
31/01/2022 00:00:00,9291141000185,0
28/02/2022 00:00:00,9291141000185,1602
30/09/2021 00:00:00,9298489000102,1339
31/10/2021 00:00:00,9298489000102,2930
30/11/2021 00:00:00,9298489000102,1956
31/12/2021 00:00:00,9298489000102,2258
31/01/2022 00:00:00,9298489000102,2502
28/02/2022 00:00:00,9298489000102,1062
30/09/2021 00:00:00,9304638000190,3068
31/10/2021 00:00:00,9304638000190,382
30/11/2021 00:00:00,9304638000190,2910
31/12/2021 00:00:00,9304638000190,2369
31/01/2022 00:00:00,9304638000190,976
28/02/2022 00:00:00,9304638000190,465
30/09/2021 00:00:00,9308234000175,711
31/10/2021 00:00:00,9308234000175,1121
30/11/2021 00:00:00,9308234000175,1671
31/12/2021 00:00:00,9308234000175,3094
31/01/2022 00:00:00,9308234000175,1370
28/02/2022 00:00:00,9308234000175,1528
30/09/2021 00:00:00,9361565000179,2431
31/10/2021 00:00:00,9361565000179,2260
30/11/2021 00:00:00,9361565000179,901
31/12/2021 00:00:00,9361565000179,723
31/01/2022 00:00:00,9361565000179,337
28/02/2022 00:00:00,9361565000179,2499
30/09/2021 00:00:00,9371520000185,2493
31/10/2021 00:00:00,9371520000185,508
30/11/2021 00:00:00,9371520000185,339
31/12/2021 00:00:00,9371520000185,158
31/01/2022 00:00:00,9371520000185,2984
28/02/2022 00:00:00,9371520000185,1995
30/09/2021 00:00:00,9382195000156,1084
31/10/2021 00:00:00,9382195000156,3164
30/11/2021 00:00:00,9382195000156,823
31/12/2021 00:00:00,9382195000156,1229
31/01/2022 00:00:00,9382195000156,2885
28/02/2022 00:00:00,9382195000156,2341
30/09/2021 00:00:00,9384493000185,268
31/10/2021 00:00:00,9384493000185,890
30/11/2021 00:00:00,9384493000185,965
31/12/2021 00:00:00,9384493000185,1970
31/01/2022 00:00:00,9384493000185,2906
28/02/2022 00:00:00,9384493000185,3213
30/09/2021 00:00:00,9388110000147,1676
31/10/2021 00:00:00,9388110000147,3302
30/11/2021 00:00:00,9388110000147,1982
31/12/2021 00:00:00,9388110000147,3097
31/01/2022 00:00:00,9388110000147,2181
28/02/2022 00:00:00,9388110000147,22
30/09/2021 00:00:00,9389182000109,3450
31/10/2021 00:00:00,9389182000109,1059
30/11/2021 00:00:00,9389182000109,2152
31/12/2021 00:00:00,9389182000109,3392
31/01/2022 00:00:00,9389182000109,1742
28/02/2022 00:00:00,9389182000109,525
30/09/2021 00:00:00,9391035000173,760
31/10/2021 00:00:00,9391035000173,1828
30/11/2021 00:00:00,9391035000173,1911
31/12/2021 00:00:00,9391035000173,3143
31/01/2022 00:00:00,9391035000173,1237
28/02/2022 00:00:00,9391035000173,1047
30/09/2021 00:00:00,9402872000231,671
31/10/2021 00:00:00,9402872000231,1910
30/11/2021 00:00:00,9402872000231,2595
31/12/2021 00:00:00,9402872000231,396
31/01/2022 00:00:00,9402872000231,3029
28/02/2022 00:00:00,9402872000231,1685
30/09/2021 00:00:00,9413829000190,1772
31/10/2021 00:00:00,9413829000190,1563
30/11/2021 00:00:00,9413829000190,2048
31/12/2021 00:00:00,9413829000190,2897
31/01/2022 00:00:00,9413829000190,3145
28/02/2022 00:00:00,9413829000190,1127
30/09/2021 00:00:00,9422604000109,122
31/10/2021 00:00:00,9422604000109,1339
30/11/2021 00:00:00,9422604000109,3057
31/12/2021 00:00:00,9422604000109,3181
31/01/2022 00:00:00,9422604000109,2902
28/02/2022 00:00:00,9422604000109,2733
30/09/2021 00:00:00,9423787000179,2875
31/10/2021 00:00:00,9423787000179,2467
30/11/2021 00:00:00,9423787000179,147
31/12/2021 00:00:00,9423787000179,3013
31/01/2022 00:00:00,9423787000179,2253
28/02/2022 00:00:00,9423787000179,465
30/09/2021 00:00:00,9445377000129,1100
31/10/2021 00:00:00,9445377000129,1586
30/11/2021 00:00:00,9445377000129,2666
31/12/2021 00:00:00,9445377000129,2752
31/01/2022 00:00:00,9445377000129,2051
28/02/2022 00:00:00,9445377000129,586
30/09/2021 00:00:00,9452752000168,1334
31/10/2021 00:00:00,9452752000168,2640
30/11/2021 00:00:00,9452752000168,746
31/12/2021 00:00:00,9452752000168,1545
31/01/2022 00:00:00,9452752000168,2054
28/02/2022 00:00:00,9452752000168,1440
30/09/2021 00:00:00,9454184000134,357
31/10/2021 00:00:00,9454184000134,3183
30/11/2021 00:00:00,9454184000134,1881
31/12/2021 00:00:00,9454184000134,244
31/01/2022 00:00:00,9454184000134,2475
28/02/2022 00:00:00,9454184000134,2601
30/09/2021 00:00:00,9475652000157,1925
31/10/2021 00:00:00,9475652000157,2887
30/11/2021 00:00:00,9475652000157,2671
31/12/2021 00:00:00,9475652000157,1417
31/01/2022 00:00:00,9475652000157,3383
28/02/2022 00:00:00,9475652000157,986
30/09/2021 00:00:00,9486619000122,1427
31/10/2021 00:00:00,9486619000122,505
30/11/2021 00:00:00,9486619000122,3428
31/12/2021 00:00:00,9486619000122,2444
31/01/2022 00:00:00,9486619000122,881
28/02/2022 00:00:00,9486619000122,297
30/09/2021 00:00:00,9492461000101,1786
31/10/2021 00:00:00,9492461000101,1876
30/11/2021 00:00:00,9492461000101,2978
31/12/2021 00:00:00,9492461000101,2068
31/01/2022 00:00:00,9492461000101,2775
28/02/2022 00:00:00,9492461000101,2165
30/09/2021 00:00:00,9531584000104,949
31/10/2021 00:00:00,9531584000104,2070
30/11/2021 00:00:00,9531584000104,929
31/12/2021 00:00:00,9531584000104,2671
31/01/2022 00:00:00,9531584000104,2962
28/02/2022 00:00:00,9531584000104,1646
30/09/2021 00:00:00,9538717000166,1225
31/10/2021 00:00:00,9538717000166,177
30/11/2021 00:00:00,9538717000166,1353
31/12/2021 00:00:00,9538717000166,877
31/01/2022 00:00:00,9538717000166,1061
28/02/2022 00:00:00,9538717000166,1986
30/09/2021 00:00:00,9559697000100,1436
31/10/2021 00:00:00,9559697000100,2561
30/11/2021 00:00:00,9559697000100,1529
31/12/2021 00:00:00,9559697000100,2867
31/01/2022 00:00:00,9559697000100,1217
28/02/2022 00:00:00,9559697000100,939
30/09/2021 00:00:00,10144689000181,2636
31/10/2021 00:00:00,10144689000181,1964
30/11/2021 00:00:00,10144689000181,3061
31/12/2021 00:00:00,10144689000181,3489
31/01/2022 00:00:00,10144689000181,966
28/02/2022 00:00:00,10144689000181,23
30/09/2021 00:00:00,10172069000156,2692
31/10/2021 00:00:00,10172069000156,2609
30/11/2021 00:00:00,10172069000156,2623
31/12/2021 00:00:00,10172069000156,3030
31/01/2022 00:00:00,10172069000156,1498
28/02/2022 00:00:00,10172069000156,2097
30/09/2021 00:00:00,10228933000194,2654
31/10/2021 00:00:00,10228933000194,1718
30/11/2021 00:00:00,10228933000194,2613
31/12/2021 00:00:00,10228933000194,1640
31/01/2022 00:00:00,10228933000194,823
28/02/2022 00:00:00,10228933000194,2852
30/09/2021 00:00:00,10342299000116,2935
31/10/2021 00:00:00,10342299000116,237
30/11/2021 00:00:00,10342299000116,454
31/12/2021 00:00:00,10342299000116,2034
31/01/2022 00:00:00,10342299000116,834
28/02/2022 00:00:00,10342299000116,2874
30/09/2021 00:00:00,10346235000193,957
31/10/2021 00:00:00,10346235000193,1728
30/11/2021 00:00:00,10346235000193,627
31/12/2021 00:00:00,10346235000193,3479
31/01/2022 00:00:00,10346235000193,1555
28/02/2022 00:00:00,10346235000193,2637
30/09/2021 00:00:00,10367447000157,2810
31/10/2021 00:00:00,10367447000157,2078
30/11/2021 00:00:00,10367447000157,710
31/12/2021 00:00:00,10367447000157,2008
31/01/2022 00:00:00,10367447000157,966
28/02/2022 00:00:00,10367447000157,1185
30/09/2021 00:00:00,10378221000151,3265
31/10/2021 00:00:00,10378221000151,280
30/11/2021 00:00:00,10378221000151,3315
31/12/2021 00:00:00,10378221000151,3106
31/01/2022 00:00:00,10378221000151,1871
28/02/2022 00:00:00,10378221000151,1812
30/09/2021 00:00:00,10405762000121,434
31/10/2021 00:00:00,10405762000121,2179
30/11/2021 00:00:00,10405762000121,2608
31/12/2021 00:00:00,10405762000121,1281
31/01/2022 00:00:00,10405762000121,1807
28/02/2022 00:00:00,10405762000121,1974
30/09/2021 00:00:00,10440372000192,2409
31/10/2021 00:00:00,10440372000192,416
30/11/2021 00:00:00,10440372000192,1614
31/12/2021 00:00:00,10440372000192,1445
31/01/2022 00:00:00,10440372000192,2516
28/02/2022 00:00:00,10440372000192,2169
30/09/2021 00:00:00,10443566000141,228
31/10/2021 00:00:00,10443566000141,2774
30/11/2021 00:00:00,10443566000141,2360
31/12/2021 00:00:00,10443566000141,128
31/01/2022 00:00:00,10443566000141,2730
28/02/2022 00:00:00,10443566000141,770
30/09/2021 00:00:00,10445656000171,328
31/10/2021 00:00:00,10445656000171,2755
30/11/2021 00:00:00,10445656000171,446
31/12/2021 00:00:00,10445656000171,2726
31/01/2022 00:00:00,10445656000171,1337
28/02/2022 00:00:00,10445656000171,679
30/09/2021 00:00:00,10460702000101,802
31/10/2021 00:00:00,10460702000101,1257
30/11/2021 00:00:00,10460702000101,1696
31/12/2021 00:00:00,10460702000101,348
31/01/2022 00:00:00,10460702000101,2832
28/02/2022 00:00:00,10460702000101,2895
30/09/2021 00:00:00,10463981000167,1457
31/10/2021 00:00:00,10463981000167,1149
30/11/2021 00:00:00,10463981000167,3402
31/12/2021 00:00:00,10463981000167,1644
31/01/2022 00:00:00,10463981000167,1456
28/02/2022 00:00:00,10463981000167,2179
30/09/2021 00:00:00,10469536000104,2155
31/10/2021 00:00:00,10469536000104,852
30/11/2021 00:00:00,10469536000104,1118
31/12/2021 00:00:00,10469536000104,3440
31/01/2022 00:00:00,10469536000104,1288
28/02/2022 00:00:00,10469536000104,832
30/09/2021 00:00:00,10472812000193,2176
31/10/2021 00:00:00,10472812000193,163
30/11/2021 00:00:00,10472812000193,2064
31/12/2021 00:00:00,10472812000193,2967
31/01/2022 00:00:00,10472812000193,2912
28/02/2022 00:00:00,10472812000193,3328
30/09/2021 00:00:00,10478521000102,1003
31/10/2021 00:00:00,10478521000102,3040
30/11/2021 00:00:00,10478521000102,718
31/12/2021 00:00:00,10478521000102,307
31/01/2022 00:00:00,10478521000102,684
28/02/2022 00:00:00,10478521000102,60
30/09/2021 00:00:00,10481653000193,1191
31/10/2021 00:00:00,10481653000193,1135
30/11/2021 00:00:00,10481653000193,2412
31/12/2021 00:00:00,10481653000193,2407
31/01/2022 00:00:00,10481653000193,6
28/02/2022 00:00:00,10481653000193,804
30/09/2021 00:00:00,10483282000189,107
31/10/2021 00:00:00,10483282000189,638
30/11/2021 00:00:00,10483282000189,953
31/12/2021 00:00:00,10483282000189,649
31/01/2022 00:00:00,10483282000189,2416
28/02/2022 00:00:00,10483282000189,639
30/09/2021 00:00:00,10496990001550,3119
31/10/2021 00:00:00,10496990001550,3231
30/11/2021 00:00:00,10496990001550,1830
31/12/2021 00:00:00,10496990001550,197
31/01/2022 00:00:00,10496990001550,3492
28/02/2022 00:00:00,10496990001550,472
30/09/2021 00:00:00,10500523000150,1162
31/10/2021 00:00:00,10500523000150,1016
30/11/2021 00:00:00,10500523000150,3392
31/12/2021 00:00:00,10500523000150,1720
31/01/2022 00:00:00,10500523000150,2363
28/02/2022 00:00:00,10500523000150,2422
30/09/2021 00:00:00,10503673000118,1643
31/10/2021 00:00:00,10503673000118,154
30/11/2021 00:00:00,10503673000118,990
31/12/2021 00:00:00,10503673000118,790
31/01/2022 00:00:00,10503673000118,1720
28/02/2022 00:00:00,10503673000118,386
30/09/2021 00:00:00,10510259000136,2249
31/10/2021 00:00:00,10510259000136,2325
30/11/2021 00:00:00,10510259000136,2864
31/12/2021 00:00:00,10510259000136,2193
31/01/2022 00:00:00,10510259000136,865
28/02/2022 00:00:00,10510259000136,558
30/09/2021 00:00:00,10510863000162,1827
31/10/2021 00:00:00,10510863000162,788
30/11/2021 00:00:00,10510863000162,3385
31/12/2021 00:00:00,10510863000162,3013
31/01/2022 00:00:00,10510863000162,1978
28/02/2022 00:00:00,10510863000162,1964
30/09/2021 00:00:00,10532714000102,858
31/10/2021 00:00:00,10532714000102,3177
30/11/2021 00:00:00,10532714000102,120
31/12/2021 00:00:00,10532714000102,586
31/01/2022 00:00:00,10532714000102,135
28/02/2022 00:00:00,10532714000102,2969
30/09/2021 00:00:00,10572095000171,1095
31/10/2021 00:00:00,10572095000171,2923
30/11/2021 00:00:00,10572095000171,3181
31/12/2021 00:00:00,10572095000171,941
31/01/2022 00:00:00,10572095000171,1457
28/02/2022 00:00:00,10572095000171,291
30/09/2021 00:00:00,10576590000159,819
31/10/2021 00:00:00,10576590000159,2068
30/11/2021 00:00:00,10576590000159,2070
31/12/2021 00:00:00,10576590000159,224
31/01/2022 00:00:00,10576590000159,1439
28/02/2022 00:00:00,10576590000159,2179
30/09/2021 00:00:00,10577634000165,1070
31/10/2021 00:00:00,10577634000165,411
30/11/2021 00:00:00,10577634000165,1135
31/12/2021 00:00:00,10577634000165,1145
31/01/2022 00:00:00,10577634000165,678
28/02/2022 00:00:00,10577634000165,1703
30/09/2021 00:00:00,10601476000131,3254
31/10/2021 00:00:00,10601476000131,607
30/11/2021 00:00:00,10601476000131,728
31/12/2021 00:00:00,10601476000131,2937
31/01/2022 00:00:00,10601476000131,1002
28/02/2022 00:00:00,10601476000131,1289
30/09/2021 00:00:00,10615682000109,1137
31/10/2021 00:00:00,10615682000109,3149
30/11/2021 00:00:00,10615682000109,2931
31/12/2021 00:00:00,10615682000109,2444
31/01/2022 00:00:00,10615682000109,496
28/02/2022 00:00:00,10615682000109,906
30/09/2021 00:00:00,10632605000159,1542
31/10/2021 00:00:00,10632605000159,1044
30/11/2021 00:00:00,10632605000159,3472
31/12/2021 00:00:00,10632605000159,2380
31/01/2022 00:00:00,10632605000159,37
28/02/2022 00:00:00,10632605000159,1929
30/09/2021 00:00:00,10640323000101,578
31/10/2021 00:00:00,10640323000101,2450
30/11/2021 00:00:00,10640323000101,3167
31/12/2021 00:00:00,10640323000101,864
31/01/2022 00:00:00,10640323000101,1383
28/02/2022 00:00:00,10640323000101,1617
30/09/2021 00:00:00,10650150000102,2247
31/10/2021 00:00:00,10650150000102,3075
30/11/2021 00:00:00,10650150000102,2712
31/12/2021 00:00:00,10650150000102,2748
31/01/2022 00:00:00,10650150000102,1210
28/02/2022 00:00:00,10650150000102,1646
30/09/2021 00:00:00,10652903000100,1589
31/10/2021 00:00:00,10652903000100,1449
30/11/2021 00:00:00,10652903000100,3489
31/12/2021 00:00:00,10652903000100,2876
31/01/2022 00:00:00,10652903000100,2280
28/02/2022 00:00:00,10652903000100,2701
30/09/2021 00:00:00,10653842000104,1260
31/10/2021 00:00:00,10653842000104,1533
30/11/2021 00:00:00,10653842000104,1589
31/12/2021 00:00:00,10653842000104,2561
31/01/2022 00:00:00,10653842000104,1224
28/02/2022 00:00:00,10653842000104,1576
30/09/2021 00:00:00,10653957000190,2939
31/10/2021 00:00:00,10653957000190,3328
30/11/2021 00:00:00,10653957000190,733
31/12/2021 00:00:00,10653957000190,2454
31/01/2022 00:00:00,10653957000190,1406
28/02/2022 00:00:00,10653957000190,3193
30/09/2021 00:00:00,10658569000100,2486
31/10/2021 00:00:00,10658569000100,1574
30/11/2021 00:00:00,10658569000100,1973
31/12/2021 00:00:00,10658569000100,2215
31/01/2022 00:00:00,10658569000100,1527
28/02/2022 00:00:00,10658569000100,1183
30/09/2021 00:00:00,10659768000125,2498
31/10/2021 00:00:00,10659768000125,1832
30/11/2021 00:00:00,10659768000125,1035
31/12/2021 00:00:00,10659768000125,347
31/01/2022 00:00:00,10659768000125,2283
28/02/2022 00:00:00,10659768000125,1267
30/09/2021 00:00:00,10667958000194,3095
31/10/2021 00:00:00,10667958000194,65
30/11/2021 00:00:00,10667958000194,1373
31/12/2021 00:00:00,10667958000194,3201
31/01/2022 00:00:00,10667958000194,1656
28/02/2022 00:00:00,10667958000194,1442
30/09/2021 00:00:00,10673164000133,2477
31/10/2021 00:00:00,10673164000133,2592
30/11/2021 00:00:00,10673164000133,900
31/12/2021 00:00:00,10673164000133,2780
31/01/2022 00:00:00,10673164000133,1566
28/02/2022 00:00:00,10673164000133,1072
30/09/2021 00:00:00,10673285000185,2496
31/10/2021 00:00:00,10673285000185,2519
30/11/2021 00:00:00,10673285000185,2273
31/12/2021 00:00:00,10673285000185,1538
31/01/2022 00:00:00,10673285000185,3367
28/02/2022 00:00:00,10673285000185,3163
30/09/2021 00:00:00,10675950000170,1406
31/10/2021 00:00:00,10675950000170,3410
30/11/2021 00:00:00,10675950000170,1232
31/12/2021 00:00:00,10675950000170,1957
31/01/2022 00:00:00,10675950000170,3157
28/02/2022 00:00:00,10675950000170,3378
30/09/2021 00:00:00,10709315000166,617
31/10/2021 00:00:00,10709315000166,2385
30/11/2021 00:00:00,10709315000166,161
31/12/2021 00:00:00,10709315000166,3025
31/01/2022 00:00:00,10709315000166,3009
28/02/2022 00:00:00,10709315000166,860
30/09/2021 00:00:00,10710478000169,1201
31/10/2021 00:00:00,10710478000169,2024
30/11/2021 00:00:00,10710478000169,755
31/12/2021 00:00:00,10710478000169,617
31/01/2022 00:00:00,10710478000169,252
28/02/2022 00:00:00,10710478000169,2312
30/09/2021 00:00:00,10710638000170,1769
31/10/2021 00:00:00,10710638000170,1817
30/11/2021 00:00:00,10710638000170,2566
31/12/2021 00:00:00,10710638000170,2019
31/01/2022 00:00:00,10710638000170,1290
28/02/2022 00:00:00,10710638000170,77
30/09/2021 00:00:00,10721035000173,1403
31/10/2021 00:00:00,10721035000173,2889
30/11/2021 00:00:00,10721035000173,1110
31/12/2021 00:00:00,10721035000173,2832
31/01/2022 00:00:00,10721035000173,824
28/02/2022 00:00:00,10721035000173,2518
30/09/2021 00:00:00,10721824000104,59
31/10/2021 00:00:00,10721824000104,2297
30/11/2021 00:00:00,10721824000104,2463
31/12/2021 00:00:00,10721824000104,2957
31/01/2022 00:00:00,10721824000104,1219
28/02/2022 00:00:00,10721824000104,881
30/09/2021 00:00:00,10731869000240,1056
31/10/2021 00:00:00,10731869000240,3185
30/11/2021 00:00:00,10731869000240,262
31/12/2021 00:00:00,10731869000240,3108
31/01/2022 00:00:00,10731869000240,1004
28/02/2022 00:00:00,10731869000240,3324
30/09/2021 00:00:00,10733365000189,800
31/10/2021 00:00:00,10733365000189,1312
30/11/2021 00:00:00,10733365000189,847
31/12/2021 00:00:00,10733365000189,3358
31/01/2022 00:00:00,10733365000189,700
28/02/2022 00:00:00,10733365000189,1667
30/09/2021 00:00:00,10740078000104,3142
31/10/2021 00:00:00,10740078000104,527
30/11/2021 00:00:00,10740078000104,3080
31/12/2021 00:00:00,10740078000104,1020
31/01/2022 00:00:00,10740078000104,2830
28/02/2022 00:00:00,10740078000104,347
30/09/2021 00:00:00,10744150000163,2617
31/10/2021 00:00:00,10744150000163,596
30/11/2021 00:00:00,10744150000163,770
31/12/2021 00:00:00,10744150000163,734
31/01/2022 00:00:00,10744150000163,1637
28/02/2022 00:00:00,10744150000163,978
30/09/2021 00:00:00,10753266000169,3017
31/10/2021 00:00:00,10753266000169,1246
30/11/2021 00:00:00,10753266000169,3037
31/12/2021 00:00:00,10753266000169,602
31/01/2022 00:00:00,10753266000169,186
28/02/2022 00:00:00,10753266000169,876
30/09/2021 00:00:00,10754817000109,570
31/10/2021 00:00:00,10754817000109,1544
30/11/2021 00:00:00,10754817000109,1541
31/12/2021 00:00:00,10754817000109,2853
31/01/2022 00:00:00,10754817000109,790
28/02/2022 00:00:00,10754817000109,651
30/09/2021 00:00:00,10755284000180,3138
31/10/2021 00:00:00,10755284000180,2514
30/11/2021 00:00:00,10755284000180,1377
31/12/2021 00:00:00,10755284000180,701
31/01/2022 00:00:00,10755284000180,130
28/02/2022 00:00:00,10755284000180,169
30/09/2021 00:00:00,10792755000120,1439
31/10/2021 00:00:00,10792755000120,502
30/11/2021 00:00:00,10792755000120,3279
31/12/2021 00:00:00,10792755000120,417
31/01/2022 00:00:00,10792755000120,418
28/02/2022 00:00:00,10792755000120,1407
30/09/2021 00:00:00,10801656000167,2078
31/10/2021 00:00:00,10801656000167,1716
30/11/2021 00:00:00,10801656000167,1859
31/12/2021 00:00:00,10801656000167,1383
31/01/2022 00:00:00,10801656000167,2861
28/02/2022 00:00:00,10801656000167,465
30/09/2021 00:00:00,10806520000140,2593
31/10/2021 00:00:00,10806520000140,1700
30/11/2021 00:00:00,10806520000140,2305
31/12/2021 00:00:00,10806520000140,1552
31/01/2022 00:00:00,10806520000140,2966
28/02/2022 00:00:00,10806520000140,815
30/09/2021 00:00:00,10812941000183,3275
31/10/2021 00:00:00,10812941000183,1569
30/11/2021 00:00:00,10812941000183,890
31/12/2021 00:00:00,10812941000183,3019
31/01/2022 00:00:00,10812941000183,2084
28/02/2022 00:00:00,10812941000183,1369
30/09/2021 00:00:00,10827209000187,3495
31/10/2021 00:00:00,10827209000187,2339
30/11/2021 00:00:00,10827209000187,1333
31/12/2021 00:00:00,10827209000187,1881
31/01/2022 00:00:00,10827209000187,2174
28/02/2022 00:00:00,10827209000187,380
30/09/2021 00:00:00,10834651000130,3228
31/10/2021 00:00:00,10834651000130,3488
30/11/2021 00:00:00,10834651000130,899
31/12/2021 00:00:00,10834651000130,2417
31/01/2022 00:00:00,10834651000130,1740
28/02/2022 00:00:00,10834651000130,1118
30/09/2021 00:00:00,10838056000173,1538
31/10/2021 00:00:00,10838056000173,2347
30/11/2021 00:00:00,10838056000173,2338
31/12/2021 00:00:00,10838056000173,114
31/01/2022 00:00:00,10838056000173,2715
28/02/2022 00:00:00,10838056000173,2744
30/09/2021 00:00:00,10850374000150,1215
31/10/2021 00:00:00,10850374000150,2126
30/11/2021 00:00:00,10850374000150,2963
31/12/2021 00:00:00,10850374000150,1190
31/01/2022 00:00:00,10850374000150,3391
28/02/2022 00:00:00,10850374000150,2140
30/09/2021 00:00:00,10852534000108,1789
31/10/2021 00:00:00,10852534000108,2938
30/11/2021 00:00:00,10852534000108,1058
31/12/2021 00:00:00,10852534000108,3489
31/01/2022 00:00:00,10852534000108,1183
28/02/2022 00:00:00,10852534000108,2554
30/09/2021 00:00:00,10853108000180,191
31/10/2021 00:00:00,10853108000180,3176
30/11/2021 00:00:00,10853108000180,1263
31/12/2021 00:00:00,10853108000180,2266
31/01/2022 00:00:00,10853108000180,1552
28/02/2022 00:00:00,10853108000180,2234
30/09/2021 00:00:00,10854499000158,280
31/10/2021 00:00:00,10854499000158,436
30/11/2021 00:00:00,10854499000158,3417
31/12/2021 00:00:00,10854499000158,3459
31/01/2022 00:00:00,10854499000158,3302
28/02/2022 00:00:00,10854499000158,1190
30/09/2021 00:00:00,10858416000107,2635
31/10/2021 00:00:00,10858416000107,2578
30/11/2021 00:00:00,10858416000107,1321
31/12/2021 00:00:00,10858416000107,1335
31/01/2022 00:00:00,10858416000107,2568
28/02/2022 00:00:00,10858416000107,602
30/09/2021 00:00:00,10858655000159,3308
31/10/2021 00:00:00,10858655000159,1627
30/11/2021 00:00:00,10858655000159,808
31/12/2021 00:00:00,10858655000159,1126
31/01/2022 00:00:00,10858655000159,2320
28/02/2022 00:00:00,10858655000159,2288
30/09/2021 00:00:00,10861082000112,2063
31/10/2021 00:00:00,10861082000112,1559
30/11/2021 00:00:00,10861082000112,289
31/12/2021 00:00:00,10861082000112,254
31/01/2022 00:00:00,10861082000112,941
28/02/2022 00:00:00,10861082000112,981
30/09/2021 00:00:00,10864300000172,3468
