"376,4321500,""INSTALAÇÃO E MANUTENÇÃO ELÉTRICA""";;;;;;;;;
"912,6550200,""PLANOS DE SAÚDE""";;;;;;;;;
"301,2550101,""FABRICAÇÃO DE EQUIPAMENTO BÉLICO PESADO, EXCETO VEÍCULOS MILITARES DE COMBATE""";;;;;;;;;
"939,8230001,""SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS""";;;;;;;;;
"955,8422100,""DEFESA""";;;;;;;;;
"1113,8610101,""ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTOSOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS""";;;;;;;;;
"1236,8640212,""SERVIÇOS DE HEMOTERAPIA""";;;;;;;;;
"1235,8640211,""SERVIÇOS DE RADIOTERAPIA""";;;;;;;;;
"247,2011800,""FABRICAÇÃO DE CLORO E ÁLCALIS""";;;;;;;;;
"451,2052500,""FABRICAÇÃO DE DESINFESTANTES DOMISSANITÁRIOS""";;;;;;;;;
"928,6619399,""OUTRAS ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"1071,6821801,""CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS""";;;;;;;;;
"1292,8720499,""ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA M""";;;;;;;;;
"1283,7739099,""ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE, """;;;;;;;;;
"783,8012900,""ATIVIDADES DE TRANSPORTE DE VALORES""";;;;;;;;;
"786,8111700,""SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS""";;;;;;;;;
"931,8121400,""LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS""";;;;;;;;;
"106,729405,""BENEFICIAMENTO DE MINÉRIOS DE COBRE, CHUMBO, ZINCO E OUTROS MINERAIS METÁLICOS NÃOFERROSOS NÃO ESPEC""";;;;;;;;;
"270,1061901,""BENEFICIAMENTO DE ARROZ""";;;;;;;;;
"278,1066000,""FABRICAÇÃO DE ALIMENTOS PARA ANIMAIS""";;;;;;;;;
"640,4663000,""COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL";" PARTES E PEÇAS""";;;;;;;;
"969,4681804,""COMÉRCIO ATACADISTA DE COMBUSTÍVEIS DE ORIGEM MINERAL EM BRUTO""";;;;;;;;;
"967,4681802,""COMÉRCIO ATACADISTA DE COMBUSTÍVEIS REALIZADO POR TRANSPORTADOR RETALHISTA (TRR)""";;;;;;;;;
"1004,4754703,""COMÉRCIO VAREJISTA DE ARTIGOS DE ILUMINAÇÃO""";;;;;;;;;
"1009,4757100,""COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOM""";;;;;;;;;
"1014,4761003,""COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA""";;;;;;;;;
"1026,4773300,""COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS""";;;;;;;;;
"1147,4789001,""COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS""";;;;;;;;;
"360,4639701,""COMÉRCIO ATACADISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL""";;;;;;;;;
"557,4641902,""COMÉRCIO ATACADISTA DE ARTIGOS DE CAMA, MESA E BANHO""";;;;;;;;;
"565,4645101,""COMÉRCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MÉDICO, CIRÚRGICO, HOSPITALAR E DE LABORATÓ""";;;;;;;;;
"319,2920401,""FABRICAÇÃO DE CAMINHÕES E ÔNIBUS""";;;;;;;;;
"322,2930102,""FABRICAÇÃO DE CARROCERIAS PARA ÔNIBUS""";;;;;;;;;
"324,2941700,""FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA MOTOR DE VEÍCULOS AUTOMOTORES""";;;;;;;;;
"328,2945000,""FABRICAÇÃO DE MATERIAL ELÉTRICO E ELETRÔNICO PARA VEÍCULOS AUTOMOTORES, EXCETO BATERIAS""";;;;;;;;;
"329,2949201,""FABRICAÇÃO DE BANCOS E ESTOFADOS PARA VEÍCULOS AUTOMOTORES""";;;;;;;;;
"37,133406,""CULTIVO DE GUARANÁ""";;;;;;;;;
"35,133404,""CULTIVO DE CÍTRICOS, EXCETO LARANJA""";;;;;;;;;
"196,151201,""CRIAÇÃO DE BOVINOS PARA CORTE""";;;;;;;;;
"214,159899,""CRIAÇÃO DE OUTROS ANIMAIS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"442,321303,""CRIAÇÃO DE OSTRAS E MEXILHÕES EM ÁGUA SALGADA E SALOBRA""";;;;;;;;;
"684,500301,""EXTRAÇÃO DE CARVÃO MINERAL""";;;;;;;;;
"673,4617600,""REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO""";;;;;;;;;
"734,1321900,""TECELAGEM DE FIOS DE ALGODÃO""";;;;;;;;;
"736,1323500,""TECELAGEM DE FIOS DE FIBRAS ARTIFICIAIS E SINTÉTICAS""";;;;;;;;;
"740,1340599,""OUTROS SERVIÇOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TÊXTEIS E PEÇAS DO VESTUÁRIO""";;;;;;;;;
"739,1340502,""ALVEJAMENTO, TINGIMENTO E TORÇÃO EM FIOS, TECIDOS, ARTEFATOS TÊXTEIS E PEÇAS DO VESTUÁRIO""";;;;;;;;;
"840,4721104,""COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES""";;;;;;;;;
"839,4721103,""COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS""";;;;;;;;;
"854,4744003,""COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS""";;;;;;;;;
"626,3514000,""DISTRIBUIÇÃO DE ENERGIA ELÉTRICA""";;;;;;;;;
"631,3600602,""DISTRIBUIÇÃO DE ÁGUA POR CAMINHÕES""";;;;;;;;;
"632,3701100,""GESTÃO DE REDES DE ESGOTO""";;;;;;;;;
"811,3702900,""ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTÃO DE REDES""";;;;;;;;;
"814,3821100,""TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS NÃOPERIGOSOS""";;;;;;;;;
"864,5022002,""TRANSPORTE POR NAVEGAÇÃO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES, INTERMUNICIPAL, INTERESTADUAL """;;;;;;;;;
"873,5112999,""OUTROS SERVIÇOS DE TRANSPORTE AÉREO DE PASSAGEIROS NÃOREGULAR""";;;;;;;;;
"882,5223100,""ESTACIONAMENTO DE VEÍCULOS""";;;;;;;;;
"1038,5320201,""SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NACIONAL""";;;;;;;;;
"1048,5611202,""BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS""";;;;;;;;;
"454,2063100,""FABRICAÇÃO DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL""";;;;;;;;;
"714,2319200,""FABRICAÇÃO DE ARTIGOS DE VIDRO""";;;;;;;;;
"58,1610201,""SERRARIAS COM DESDOBRAMENTO DE MADEIRA""";;;;;;;;;
"64,1623400,""FABRICAÇÃO DE ARTEFATOS DE TANOARIA E DE EMBALAGENS DE MADEIRA""";;;;;;;;;
"831,4221904,""CONSTRUÇÃO DE ESTAÇÕES E REDES DE TELECOMUNICAÇÕES""";;;;;;;;;
"1275,6424704,""COOPERATIVAS DE CRÉDITO RURAL""";;;;;;;;;
"1277,6432800,""BANCOS DE INVESTIMENTO""";;;;;;;;;
"899,6499901,""CLUBES DE INVESTIMENTO""";;;;;;;;;
"511,2670101,""FABRICAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS ÓPTICOS, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"521,2732500,""FABRICAÇÃO DE MATERIAL ELÉTRICO PARA INSTALAÇÕES EM CIRCUITO DE CONSUMO""";;;;;;;;;
"1251,8690999,""OUTRAS ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"1199,7410201,""DESIGN""";;;;;;;;;
"1203,7420003,""LABORATÓRIOS FOTOGRÁFICOS""";;;;;;;;;
"1208,7490103,""SERVIÇOS DE AGRONOMIA E DE CONSULTORIA ÀS ATIVIDADES AGRÍCOLAS E PECUÁRIAS""";;;;;;;;;
"1216,7719599,""LOCAÇÃO DE OUTROS MEIOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR""";;;;;;;;;
"1215,7719502,""LOCAÇÃO DE AERONAVES SEM TRIPULAÇÃO""";;;;;;;;;
"1278,7732202,""ALUGUEL DE ANDAIMES""";;;;;;;;;
"1288,7911200,""AGÊNCIAS DE VIAGENS""";;;;;;;;;
"780,7990200,""SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"81,810009,""EXTRAÇÃO DE BASALTO E BENEFICIAMENTO ASSOCIADO""";;;;;;;;;
"80,810008,""EXTRAÇÃO DE SAIBRO E BENEFICIAMENTO ASSOCIADO""";;;;;;;;;
"86,892402,""EXTRAÇÃO DE SALGEMA""";;;;;;;;;
"93,910600,""ATIVIDADES DE APOIO À EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL""";;;;;;;;;
"95,990402,""ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS METÁLICOS NÃOFERROSOS""";;;;;;;;;
"103,1012102,""ABATE DE PEQUENOS ANIMAIS""";;;;;;;;;
"261,1032599,""FABRICAÇÃO DE CONSERVAS DE LEGUMES E OUTROS VEGETAIS, EXCETO PALMITO""";;;;;;;;;
"264,1041400,""FABRICAÇÃO DE ÓLEOS VEGETAIS EM BRUTO, EXCETO ÓLEO DE MILHO""";;;;;;;;;
"266,1043100,""FABRICAÇÃO DE MARGARINA E OUTRAS GORDURAS VEGETAIS E DE ÓLEOS NÃOCOMESTÍVEIS DE ANIMAIS""";;;;;;;;;
"636,4651602,""COMÉRCIO ATACADISTA DE SUPRIMENTOS PARA INFORMÁTICA""";;;;;;;;;
"643,4669901,""COMÉRCIO ATACADISTA DE BOMBAS E COMPRESSORES";" PARTES E PEÇAS""";;;;;;;;
"650,4679602,""COMÉRCIO ATACADISTA DE MÁRMORES E GRANITOS""";;;;;;;;;
"970,4681805,""COMÉRCIO ATACADISTA DE LUBRIFICANTES""";;;;;;;;;
"976,4685100,""COMÉRCIO ATACADISTA DE PRODUTOS SIDERÚRGICOS E METALÚRGICOS, EXCETO PARA CONSTRUÇÃO""";;;;;;;;;
"701,4691500,""COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS""";;;;;;;;;
"1320,3250709,""SERVIÇO DE LABORATÓRIO ÓPTICO""";;;;;;;;;
"556,3250708,""FABRICAÇÃO DE ARTEFATOS DE TECIDO NÃO TECIDO PARA USO ODONTOMÉDICOHOSPITALAR""";;;;;;;;;
"788,3291400,""FABRICAÇÃO DE ESCOVAS, PINCÉIS E VASSOURAS""";;;;;;;;;
"801,3312104,""MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS ÓPTICOS""";;;;;;;;;
"412,3314716,""MANUTENÇÃO E REPARAÇÃO DE TRATORES, EXCETO AGRÍCOLAS""";;;;;;;;;
"1175,6021700,""ATIVIDADES DE TELEVISÃO ABERTA""";;;;;;;;;
"114,2399199,""FABRICAÇÃO DE OUTROS PRODUTOS DE MINERAIS NÃOMETÁLICOS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"117,2421100,""PRODUÇÃO DE SEMIACABADOS DE AÇO""";;;;;;;;;
"118,2422901,""PRODUÇÃO DE LAMINADOS PLANOS DE AÇO AO CARBONO, REVESTIDOS OU NÃO""";;;;;;;;;
"124,2431800,""PRODUÇÃO DE TUBOS DE AÇO COM COSTURA""";;;;;;;;;
"134,2451200,""FUNDIÇÃO DE FERRO E AÇO""";;;;;;;;;
"287,2452100,""FUNDIÇÃO DE METAIS NÃOFERROSOS E SUAS LIGAS""";;;;;;;;;
"171,9529104,""REPARAÇÃO DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS NÃOMOTORIZADOS""";;;;;;;;;
"182,9603303,""SERVIÇOS DE SEPULTAMENTO""";;;;;;;;;
"381,4329102,""INSTALAÇÃO DE EQUIPAMENTOS PARA ORIENTAÇÃO À NAVEGAÇÃO MARÍTIMA, FLUVIAL E LACUSTRE""";;;;;;;;;
"386,4330401,""IMPERMEABILIZAÇÃO EM OBRAS DE ENGENHARIA CIVIL""";;;;;;;;;
"664,4542101,""REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MOTOCICLETAS E MOTONETAS, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"1000,4623199,""COMÉRCIO ATACADISTA DE MATÉRIASPRIMAS AGRÍCOLAS NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"108,2349499,""FABRICAÇÃO DE PRODUTOS CERÂMICOS NÃOREFRATÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"283,1081301,""BENEFICIAMENTO DE CAFÉ""";;;;;;;;;
"487,1099606,""FABRICAÇÃO DE ADOÇANTES NATURAIS E ARTIFICIAIS""";;;;;;;;;
"485,1099604,""FABRICAÇÃO DE GELO COMUM""";;;;;;;;;
"493,1113502,""FABRICAÇÃO DE CERVEJAS E CHOPES""";;;;;;;;;
"496,1122402,""FABRICAÇÃO DE CHÁ MATE E OUTROS CHÁS PRONTOS PARA CONSUMO""";;;;;;;;;
"847,4731800,""COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES""";;;;;;;;;
"857,4744099,""COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL""";;;;;;;;;
"627,3520401,""PRODUÇÃO DE GÁS";" PROCESSAMENTO DE GÁS NATURAL""";;;;;;;;
"816,3831901,""RECUPERAÇÃO DE SUCATAS DE ALUMÍNIO""";;;;;;;;;
"337,3041500,""FABRICAÇÃO DE AERONAVES""";;;;;;;;;
"1259,4929903,""ORGANIZAÇÃO DE EXCURSÕES EM VEÍCULOS RODOVIÁRIOS PRÓPRIOS, MUNICIPAL""";;;;;;;;;
"726,4940000,""TRANSPORTE DUTOVIÁRIO""";;;;;;;;;
"1039,5320202,""SERVIÇOS DE ENTREGA RÁPIDA""";;;;;;;;;
"1043,5590601,""ALBERGUES, EXCETO ASSISTENCIAIS""";;;;;;;;;
"456,2072000,""FABRICAÇÃO DE TINTAS DE IMPRESSÃO""";;;;;;;;;
"459,2092401,""FABRICAÇÃO DE PÓLVORAS, EXPLOSIVOS E DETONANTES""";;;;;;;;;
"472,2211100,""FABRICAÇÃO DE PNEUMÁTICOS E DE CÂMARASDEAR""";;;;;;;;;
"720,2330305,""PREPARAÇÃO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUÇÃO""";;;;;;;;;
"809,9003500,""GESTÃO DE ESPAÇOS PARA ARTES CÊNICAS, ESPETÁCULOS E OUTRAS ATIVIDADES ARTÍSTICAS""";;;;;;;;;
"750,1412603,""FACÇÃO DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS""";;;;;;;;;
"825,4211102,""PINTURA PARA SINALIZAÇÃO EM PISTAS RODOVIÁRIAS E AEROPORTOS""";;;;;;;;;
"824,4211101,""CONSTRUÇÃO DE RODOVIAS E FERROVIAS""";;;;;;;;;
"754,6433600,""BANCOS DE DESENVOLVIMENTO""";;;;;;;;;
"755,6434400,""AGÊNCIAS DE FOMENTO""";;;;;;;;;
"756,6435201,""SOCIEDADES DE CRÉDITO IMOBILIÁRIO""";;;;;;;;;
"895,6470103,""FUNDOS DE INVESTIMENTO IMOBILIÁRIOS""";;;;;;;;;
"515,2710402,""FABRICAÇÃO DE TRANSFORMADORES, INDUTORES, CONVERSORES, SINCRONIZADORES E SEMELHANTES, PEÇAS E ACESSÓ""";;;;;;;;;
"522,2733300,""FABRICAÇÃO DE FIOS, CABOS E CONDUTORES ELÉTRICOS ISOLADOS""";;;;;;;;;
"923,6619301,""SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA""";;;;;;;;;
"1318,6810203,""LOTEAMENTO DE IMOVEIS PROPRIOS""";;;;;;;;;
"1070,6810202,""ALUGUEL DE IMÓVEIS PRÓPRIOS""";;;;;;;;;
"1072,6821802,""CORRETAGEM NO ALUGUEL DE IMÓVEIS""";;;;;;;;;
"859,4752100,""COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO""";;;;;;;;;
"6,111399,""CULTIVO DE OUTROS CEREAIS NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"10,113000,""CULTIVO DE CANADEAÇÚCAR""";;;;;;;;;
"17,119901,""CULTIVO DE ABACAXI""";;;;;;;;;
"529,2790202,""FABRICAÇÃO DE EQUIPAMENTOS PARA SINALIZAÇÃO E ALARME""";;;;;;;;;
"140,2832100,""FABRICAÇÃO DE EQUIPAMENTOS PARA IRRIGAÇÃO AGRÍCOLA, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"51,1529700,""FABRICAÇÃO DE ARTEFATOS DE COURO NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"57,1540800,""FABRICAÇÃO DE PARTES PARA CALÇADOS, DE QUALQUER MATERIAL""";;;;;;;;;
"517,2721000,""FABRICAÇÃO DE PILHAS, BATERIAS E ACUMULADORES ELÉTRICOS, EXCETO PARA VEÍCULOS AUTOMOTORES""";;;;;;;;;
"1300,9001904,""PRODUÇÃO DE ESPETÁCULOS CIRCENSES, DE MARIONETES E SIMILARES""";;;;;;;;;
"808,9002702,""RESTAURAÇÃO DE OBRAS DE ARTE""";;;;;;;;;
"1200,7410202,""DECORAÇÃO DE INTERIORES""";;;;;;;;;
"1201,7420001,""ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA""";;;;;;;;;
"1217,7721700,""ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS""";;;;;;;;;
"1224,7731400,""ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR""";;;;;;;;;
"1287,7830200,""FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS""";;;;;;;;;
"933,8129000,""ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"697,724301,""EXTRAÇÃO DE MINÉRIO DE METAIS PRECIOSOS""";;;;;;;;;
"73,810001,""EXTRAÇÃO DE ARDÓSIA E BENEFICIAMENTO ASSOCIADO""";;;;;;;;;
"85,892401,""EXTRAÇÃO DE SAL MARINHO""";;;;;;;;;
"259,1031700,""FABRICAÇÃO DE CONSERVAS DE FRUTAS""";;;;;;;;;
"265,1042200,""FABRICAÇÃO DE ÓLEOS VEGETAIS REFINADOS, EXCETO ÓLEO DE MILHO""";;;;;;;;;
"276,1065102,""FABRICAÇÃO DE ÓLEO DE MILHO EM BRUTO""";;;;;;;;;
"638,4661300,""COMÉRCIO ATACADISTA DE MÁQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUÁRIO";" PARTES E PEÇAS""";;;;;;;;
"639,4662100,""COMÉRCIO ATACADISTA DE MÁQUINAS, EQUIPAMENTOS PARA TERRAPLENAGEM, MINERAÇÃO E CONSTRUÇÃO";" PARTES E P""";;;;;;;;
"644,4669999,""COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE";" PARTES E PEÇA""";;;;;;;;
"974,4684202,""COMÉRCIO ATACADISTA DE SOLVENTES""";;;;;;;;;
"977,4686901,""COMÉRCIO ATACADISTA DE PAPEL E PAPELÃO EM BRUTO""";;;;;;;;;
"982,4689301,""COMÉRCIO ATACADISTA DE PRODUTOS DA EXTRAÇÃO MINERAL, EXCETO COMBUSTÍVEIS""";;;;;;;;;
"539,3211601,""LAPIDAÇÃO DE GEMAS""";;;;;;;;;
"547,3240003,""FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS ASSOCIADA À LOCAÇÃO""";;;;;;;;;
"546,3240002,""FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS NÃO ASSOCIADA À LOCAÇÃO""";;;;;;;;;
"790,3292202,""FABRICAÇÃO DE EQUIPAMENTOS E ACESSÓRIOS PARA SEGURANÇA PESSOAL E PROFISSIONAL""";;;;;;;;;
"795,3299005,""FABRICAÇÃO DE AVIAMENTOS PARA COSTURA""";;;;;;;;;
"792,3299002,""FABRICAÇÃO DE CANETAS, LÁPIS E OUTROS ARTIGOS PARA ESCRITÓRIO""";;;;;;;;;
"798,3312101,""MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS TRANSMISSORES DE COMUNICAÇÃO""";;;;;;;;;
"612,3314722,""MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS PARA A INDÚSTRIA DO PLÁSTICO""";;;;;;;;;
"1230,8640206,""SERVIÇOS DE RESSONÂNCIA MAGNÉTICA""";;;;;;;;;
"1141,9329803,""EXPLORAÇÃO DE JOGOS DE SINUCA, BILHAR E SIMILARES""";;;;;;;;;
"162,9492800,""ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS""";;;;;;;;;
"240,1910100,""COQUERIAS""";;;;;;;;;
"242,1922501,""FORMULAÇÃO DE COMBUSTÍVEIS""";;;;;;;;;
"254,2022300,""FABRICAÇÃO DE INTERMEDIÁRIOS PARA PLASTIFICANTES, RESINAS E FIBRAS""";;;;;;;;;
"67,1710900,""FABRICAÇÃO DE CELULOSE E OUTRAS PASTAS PARA A FABRICAÇÃO DE PAPEL""";;;;;;;;;
"69,1722200,""FABRICAÇÃO DE CARTOLINA E PAPELCARTÃO""";;;;;;;;;
"929,6621501,""PERITOS E AVALIADORES DE SEGUROS""";;;;;;;;;
"1082,7112000,""SERVIÇOS DE ENGENHARIA""";;;;;;;;;
"1089,7210000,""PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIÊNCIAS FÍSICAS E NATURAIS""";;;;;;;;;
"11,114800,""CULTIVO DE FUMO""";;;;;;;;;
"777,2823200,""FABRICAÇÃO DE MÁQUINAS E APARELHOS DE REFRIGERAÇÃO E VENTILAÇÃO PARA USO INDUSTRIAL E COMERCIAL, PEÇ""";;;;;;;;;
"136,2825900,""FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA SANEAMENTO BÁSICO E AMBIENTAL, PEÇAS E ACESSÓRIOS""";;;;;;;;;
"671,4615000,""REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTI""";;;;;;;;;
"298,2541100,""FABRICAÇÃO DE ARTIGOS DE CUTELARIA""";;;;;;;;;
"300,2543800,""FABRICAÇÃO DE FERRAMENTAS""";;;;;;;;;
"302,2550102,""FABRICAÇÃO DE ARMAS DE FOGO E MUNIÇÕES""";;;;;;;;;
"303,2591800,""FABRICAÇÃO DE EMBALAGENS METÁLICAS""";;;;;;;;;
"940,8230002,""CASAS DE FESTAS E EVENTOS""";;;;;;;;;
"951,8411600,""ADMINISTRAÇÃO PÚBLICA EM GERAL""";;;;;;;;;
"963,8520100,""ENSINO MÉDIO""";;;;;;;;;
"292,2522500,""FABRICAÇÃO DE CALDEIRAS GERADORAS DE VAPOR, EXCETO PARA AQUECIMENTO CENTRAL E PARA VEÍCULOS""";;;;;;;;;
"1311,2539002,""OUTRO RAMO DE ATIVIDADE""";;;;;;;;;
"165,9511800,""REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS""";;;;;;;;;
"390,9609201,""CLÍNICAS DE ESTÉTICA E SIMILARES""";;;;;;;;;
"377,4322301,""INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS""";;;;;;;;;
"581,4330405,""APLICAÇÃO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES""";;;;;;;;;
"387,4330402,""INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E ARMÁRIOS EMBUTIDOS DE QUALQUER MATERIAL""";;;;;;;;;
"583,4391600,""OBRAS DE FUNDAÇÕES""";;;;;;;;;
"585,4399102,""MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORÁRIAS""";;;;;;;;;
"597,4512902,""COMÉRCIO SOB CONSIGNAÇÃO DE VEÍCULOS AUTOMOTORES""";;;;;;;;;
"606,4530702,""COMÉRCIO POR ATACADO DE PNEUMÁTICOS E CÂMARASDEAR""";;;;;;;;;
"661,4541203,""COMÉRCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS""";;;;;;;;;
"915,6611803,""BOLSA DE MERCADORIAS E FUTUROS""";;;;;;;;;
"310,2621300,""FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA""";;;;;;;;;
"941,8291100,""ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS""";;;;;;;;;
"1112,8599699,""OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE""";;;;;;;;;
"1124,8630507,""ATIVIDADES DE REPRODUÇÃO HUMANA ASSISTIDA""";;;;;;;;;
"1243,8650004,""ATIVIDADES DE FISIOTERAPIA""";;;;;;;;;
"158,9412000,""ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PROFISSIONAIS""";;;;;;;;;
"450,2051700,""FABRICAÇÃO DE DEFENSIVOS AGRÍCOLAS""";;;;;;;;;
"452,2061400,""FABRICAÇÃO DE SABÕES E DETERGENTES SINTÉTICOS""";;;;;;;;;
"279,1069400,""MOAGEM E FABRICAÇÃO DE PRODUTOS DE ORIGEM VEGETAL NÃO ESPECIFICADOS ANTERIORMENTE""";;;;;;;;;
"282,1072402,""FABRICAÇÃO DE AÇÚCAR DE CEREAIS (DEXTROSE) E DE BETERRABA""";;;;;;;;;
"1307,1091102,""FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA""";;;;;;;;;
"502,1220403,""FABRICAÇÃO DE FILTROS PARA CIGARROS""";;;;;;;;;
"505,1312000,""PREPARAÇÃO E FIAÇÃO DE FIBRAS TÊXTEIS NATURAIS, EXCETO ALGODÃO""";;;;;;;;;
"841,4722901,""COMÉRCIO VAREJISTA DE CARNES  AÇOUGUES""";;;;;;;;;
"846,4729699,""COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO E""";;;;;;;;;
"336,3032600,""FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS FERROVIÁRIOS""";;;;;;;;;
